C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_27_518.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_27_518.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_27_518.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_27_585.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_27_585.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_27_585.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_27_652.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_27_652.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_27_652.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_27_719.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_27_719.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_27_719.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_27_790.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_27_790.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_27_790.jpg,0,0.4,0,30.03839
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_27_861.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_27_861.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_27_861.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_27_934.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_27_934.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_27_934.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_007.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_007.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_007.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_083.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_083.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_083.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_149.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_149.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_149.jpg,0,0.4,0,30.03836
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_217.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_217.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_217.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_284.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_284.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_284.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_359.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_359.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_359.jpg,0,0.4,0,30.03833
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_430.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_430.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_430.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_504.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_504.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_504.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_579.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_579.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_579.jpg,-0.1267606,0.4,0,30.03429
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_654.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_654.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_654.jpg,-0.4084507,0.4,0,30.00099
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_729.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_729.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_729.jpg,-0.4976526,0.4,0,29.99363
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_805.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_805.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_805.jpg,0,0.4,0,30.02728
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_878.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_878.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_878.jpg,0,0.4,0,30.03599
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_28_948.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_28_948.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_28_948.jpg,0,0.4,0,30.03776
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_023.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_023.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_023.jpg,0,0.4,0,30.03826
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_092.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_092.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_092.jpg,0,0.4,0,30.03836
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_160.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_160.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_160.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_229.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_229.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_229.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_300.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_300.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_300.jpg,0.2065728,0.4,0,30.02687
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_370.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_370.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_370.jpg,0.2629108,0.4,0,30.02227
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_441.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_441.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_441.jpg,0,0.4,0,30.03511
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_512.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_512.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_512.jpg,0,0.4,0,30.03704
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_583.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_583.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_583.jpg,0,0.4,0,30.03808
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_652.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_652.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_652.jpg,0,0.4,0,30.03827
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_720.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_720.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_720.jpg,0,0.4,0,30.03835
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_788.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_788.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_788.jpg,0,0.4,0,30.03835
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_856.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_856.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_856.jpg,0,0.4,0,30.03839
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_923.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_923.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_923.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_29_991.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_29_991.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_29_991.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_061.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_061.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_061.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_128.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_128.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_128.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_197.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_197.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_197.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_263.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_263.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_263.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_336.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_336.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_336.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_407.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_407.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_407.jpg,0,0.4,0,30.03839
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_479.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_479.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_479.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_550.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_550.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_550.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_623.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_623.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_623.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_695.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_695.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_695.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_767.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_767.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_767.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_839.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_839.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_839.jpg,0,0.4,0,30.03839
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_912.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_912.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_912.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_30_983.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_30_983.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_30_983.jpg,0,0.4,0,30.03847
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_057.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_057.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_057.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_129.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_129.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_129.jpg,0,0.4,0,30.03839
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_200.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_200.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_200.jpg,0,0.4,0,30.03842
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_276.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_276.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_276.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_346.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_346.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_346.jpg,0,0.4,0,30.03836
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_415.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_415.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_415.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_484.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_484.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_484.jpg,0,0.4,0,30.03839
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_553.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_553.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_553.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_622.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_622.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_622.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_689.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_689.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_689.jpg,0,0.4,0,30.03838
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_757.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_757.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_757.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_831.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_831.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_831.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_905.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_905.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_905.jpg,0,0.4,0,30.03837
C:\Users\markr\Desktop\data\IMG\center_2021_05_24_15_48_31_972.jpg,C:\Users\markr\Desktop\data\IMG\left_2021_05_24_15_48_31_972.jpg,C:\Users\markr\Desktop\data\IMG\right_2021_05_24_15_48_31_972.jpg,0,0.4,0,30.03837
